season_end_year,game_id,game_date,team_abbrev,opp_abbrev,home_away,player_id,player_name,started,minutes,minutes_raw,pts,reb,ast,tpm,dnp,team_hint_ok,ingested_at
2026,401810144.0,2025-11-25,NO,CHI,H,5144091.0,Jeremiah Fears,0.0,24.0,24.0,15.0,4.0,3.0,2.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810143.0,2025-11-25,MIL,POR,H,4591725.0,Ryan Rollins,0.0,30.0,30.0,10.0,5.0,7.0,0.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810144.0,2025-11-25,CHI,NO,A,4871145.0,Josh Giddey,0.0,35.0,35.0,21.0,7.0,6.0,4.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810143.0,2025-11-25,POR,MIL,A,4683021.0,Deni Avdija,0.0,31.0,31.0,22.0,4.0,5.0,5.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810144.0,2025-11-25,NO,CHI,H,4869780.0,Derik Queen,0.0,17.0,17.0,8.0,5.0,4.0,0.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810143.0,2025-11-25,MIL,POR,H,3133628.0,Myles Turner,0.0,32.0,32.0,13.0,11.0,1.0,3.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810144.0,2025-11-25,CHI,NO,A,4395651.0,Coby White,0.0,35.0,35.0,24.0,5.0,6.0,3.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810143.0,2025-11-25,POR,MIL,A,4431736.0,Toumani Camara,0.0,32.0,32.0,13.0,7.0,3.0,3.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810144.0,2025-11-25,NO,CHI,H,4397136.0,Saddiq Bey,0.0,34.0,34.0,20.0,13.0,3.0,3.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810143.0,2025-11-25,POR,MIL,A,4914336.0,Shaedon Sharpe,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:12:48Z
2026,401810144.0,2025-11-25,NO,CHI,H,4395628.0,Zion Williamson,0.0,30.0,30.0,29.0,1.0,2.0,0.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810143.0,2025-11-25,POR,MIL,A,5105565.0,Donovan Clingan,0.0,27.0,27.0,14.0,11.0,4.0,2.0,0.0,1.0,2025-12-29T03:12:48Z
2026,401810145.0,2025-11-25,HOU,PHX,A,4432639.0,Jabari Smith Jr.,0.0,32.0,32.0,17.0,7.0,1.0,2.0,0.0,1.0,2025-12-29T03:12:49Z
2026,401810145.0,2025-11-25,HOU,PHX,A,4433192.0,Tari Eason,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:12:49Z
2026,401810145.0,2025-11-25,HOU,PHX,A,4684740.0,Amen Thompson,0.0,37.0,37.0,28.0,7.0,8.0,1.0,0.0,1.0,2025-12-29T03:12:49Z
2026,401810145.0,2025-11-25,HOU,PHX,A,4711272.0,Reed Sheppard,0.0,27.0,27.0,7.0,1.0,5.0,1.0,0.0,1.0,2025-12-29T03:12:49Z
2026,401810145.0,2025-11-25,PHX,HOU,H,3155526.0,Dillon Brooks,0.0,32.0,32.0,29.0,3.0,0.0,2.0,0.0,1.0,2025-12-29T03:12:49Z
2026,401810145.0,2025-11-25,HOU,PHX,A,2991235.0,Steven Adams,0.0,16.0,16.0,6.0,7.0,0.0,0.0,0.0,1.0,2025-12-29T03:12:49Z
2026,401810145.0,2025-11-25,PHX,HOU,H,3136193.0,Devin Booker,0.0,38.0,38.0,18.0,3.0,5.0,2.0,0.0,1.0,2025-12-29T03:12:49Z
2026,401810145.0,2025-11-25,HOU,PHX,A,4871144.0,Alperen Sengun,0.0,35.0,35.0,18.0,5.0,5.0,2.0,0.0,1.0,2025-12-29T03:12:49Z
2026,401810145.0,2025-11-25,PHX,HOU,H,4278585.0,Collin Gillespie,0.0,29.0,29.0,16.0,3.0,2.0,3.0,0.0,1.0,2025-12-29T03:12:49Z
2026,401810146.0,2025-11-25,UTAH,GS,A,4433627.0,Keyonte George,0.0,38.0,38.0,28.0,6.0,7.0,4.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,SAC,MIN,H,3468.0,Russell Westbrook,0.0,29.0,29.0,7.0,7.0,7.0,1.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,SAC,MIN,H,4594327.0,Keegan Murray,0.0,44.0,44.0,26.0,14.0,2.0,3.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,SAC,MIN,H,4898371.0,Maxime Raynaud,0.0,14.0,14.0,1.0,2.0,0.0,0.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,MIN,SAC,A,3934673.0,Donte DiVincenzo,0.0,37.0,37.0,17.0,4.0,1.0,5.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,SAC,MIN,H,3978.0,DeMar DeRozan,0.0,32.0,32.0,33.0,0.0,4.0,0.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,SAC,MIN,H,3064440.0,Zach LaVine,0.0,32.0,32.0,7.0,3.0,1.0,1.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,MIN,SAC,A,4396971.0,Naz Reid,0.0,23.0,23.0,15.0,7.0,0.0,1.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810146.0,2025-11-25,GS,UTAH,H,6430.0,Jimmy Butler III,0.0,29.0,29.0,18.0,6.0,7.0,0.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,MIN,SAC,A,3032976.0,Rudy Gobert,0.0,41.0,41.0,11.0,13.0,1.0,0.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810146.0,2025-11-25,UTAH,GS,A,4873138.0,Ace Bailey,0.0,29.0,29.0,21.0,3.0,2.0,3.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,MIN,SAC,A,4594268.0,Anthony Edwards,0.0,40.0,40.0,43.0,7.0,4.0,5.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810146.0,2025-11-25,UTAH,GS,A,4066336.0,Lauri Markkanen,0.0,33.0,33.0,17.0,6.0,4.0,1.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,MIN,SAC,A,4431671.0,Jaden McDaniels,0.0,37.0,37.0,6.0,8.0,2.0,0.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810146.0,2025-11-25,GS,UTAH,H,3975.0,Stephen Curry,0.0,29.0,29.0,31.0,4.0,2.0,6.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810147.0,2025-11-25,MIN,SAC,A,3064514.0,Julius Randle,0.0,39.0,39.0,17.0,10.0,5.0,1.0,0.0,1.0,2025-12-29T03:12:50Z
2026,401810148.0,2025-11-29,MIN,BOS,H,3032976.0,Rudy Gobert,0.0,30.0,30.0,12.0,8.0,3.0,0.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,BOS,MIN,A,4066354.0,Payton Pritchard,0.0,31.0,31.0,9.0,5.0,4.0,1.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,MIN,BOS,H,4431671.0,Jaden McDaniels,0.0,26.0,26.0,8.0,4.0,3.0,2.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,MIN,BOS,H,3934673.0,Donte DiVincenzo,0.0,34.0,34.0,15.0,3.0,8.0,4.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,MIN,BOS,H,4396971.0,Naz Reid,0.0,28.0,28.0,10.0,8.0,2.0,2.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,MIN,BOS,H,4594268.0,Anthony Edwards,0.0,37.0,37.0,39.0,2.0,5.0,5.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,BOS,MIN,A,4397424.0,Neemias Queta,0.0,29.0,29.0,19.0,18.0,0.0,0.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,BOS,MIN,A,3078576.0,Derrick White,0.0,39.0,39.0,16.0,1.0,5.0,2.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,BOS,MIN,A,3917376.0,Jaylen Brown,0.0,39.0,39.0,41.0,6.0,7.0,5.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810148.0,2025-11-29,MIN,BOS,H,3064514.0,Julius Randle,0.0,32.0,32.0,16.0,9.0,6.0,3.0,0.0,1.0,2025-12-29T03:12:51Z
2026,401810150.0,2025-11-30,IND,CHI,H,3149673.0,Pascal Siakam,0.0,36.0,36.0,24.0,9.0,4.0,1.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,TOR,CHA,A,3134908.0,Jakob Poeltl,0.0,33.0,33.0,8.0,11.0,9.0,0.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810150.0,2025-11-30,CHI,IND,A,6478.0,Nikola Vucevic,0.0,30.0,30.0,16.0,8.0,6.0,2.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810150.0,2025-11-30,IND,CHI,H,4683634.0,Bennedict Mathurin,0.0,38.0,38.0,19.0,6.0,3.0,3.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,CHA,TOR,H,4066383.0,Miles Bridges,0.0,41.0,41.0,35.0,3.0,0.0,2.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,TOR,CHA,A,3913176.0,Brandon Ingram,0.0,40.0,40.0,22.0,6.0,4.0,1.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810150.0,2025-11-30,CHI,IND,A,4871145.0,Josh Giddey,0.0,34.0,34.0,17.0,11.0,7.0,2.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810150.0,2025-11-30,CHI,IND,A,4711294.0,Matas Buzelis,0.0,34.0,34.0,8.0,11.0,2.0,2.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,CHA,TOR,H,4277811.0,Collin Sexton,0.0,33.0,33.0,18.0,1.0,5.0,2.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,TOR,CHA,A,4433134.0,Scottie Barnes,0.0,39.0,39.0,30.0,12.0,5.0,1.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,CHA,TOR,H,4432816.0,LaMelo Ball,0.0,22.0,22.0,14.0,2.0,5.0,1.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,CHA,TOR,H,5061575.0,Kon Knueppel,0.0,37.0,37.0,20.0,6.0,4.0,4.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810150.0,2025-11-30,CHI,IND,A,4397002.0,Ayo Dosunmu,0.0,35.0,35.0,15.0,4.0,4.0,3.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,CHA,TOR,H,4433287.0,Brandon Miller,0.0,25.0,25.0,7.0,2.0,3.0,0.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810149.0,2025-11-29,TOR,CHA,A,4395724.0,Immanuel Quickley,0.0,37.0,37.0,22.0,3.0,10.0,3.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810150.0,2025-11-30,IND,CHI,H,4395712.0,Andrew Nembhard,0.0,32.0,32.0,14.0,1.0,6.0,2.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810150.0,2025-11-30,IND,CHI,H,2530530.0,T.J. McConnell,0.0,25.0,25.0,8.0,3.0,6.0,0.0,0.0,1.0,2025-12-29T03:12:52Z
2026,401810151.0,2025-11-30,DET,MIA,A,4684742.0,Ausar Thompson,0.0,30.0,30.0,10.0,8.0,3.0,0.0,0.0,1.0,2025-12-29T03:12:53Z
2026,401810151.0,2025-11-30,MIA,DET,H,2595516.0,Norman Powell,0.0,33.0,33.0,28.0,2.0,3.0,3.0,0.0,1.0,2025-12-29T03:12:53Z
2026,401810151.0,2025-11-30,MIA,DET,H,4432848.0,Jaime Jaquez Jr.,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:12:53Z
2026,401810151.0,2025-11-30,MIA,DET,H,4066261.0,Bam Adebayo,0.0,33.0,33.0,15.0,10.0,1.0,1.0,0.0,1.0,2025-12-29T03:12:53Z
2026,401810151.0,2025-11-30,DET,MIA,A,4432810.0,Isaiah Stewart,0.0,29.0,29.0,9.0,8.0,1.0,0.0,0.0,1.0,2025-12-29T03:12:53Z
2026,401810151.0,2025-11-30,MIA,DET,H,3059319.0,Andrew Wiggins,0.0,37.0,37.0,31.0,6.0,4.0,2.0,0.0,1.0,2025-12-29T03:12:53Z
2026,401810151.0,2025-11-30,MIA,DET,H,5105623.0,Kel'el Ware,0.0,22.0,22.0,12.0,7.0,0.0,0.0,0.0,1.0,2025-12-29T03:12:53Z
2026,401810151.0,2025-11-30,MIA,DET,H,4395725.0,Tyler Herro,0.0,32.0,32.0,24.0,4.0,2.0,6.0,0.0,1.0,2025-12-29T03:12:53Z
2026,401810151.0,2025-11-30,DET,MIA,A,4432166.0,Cade Cunningham,0.0,38.0,38.0,29.0,4.0,8.0,1.0,0.0,1.0,2025-12-29T03:12:53Z
2026,401810152.0,2025-11-30,MIL,BKN,H,4591725.0,Ryan Rollins,0.0,31.0,31.0,10.0,2.0,4.0,1.0,0.0,1.0,2025-12-29T03:12:54Z
2026,401810152.0,2025-11-30,MIL,BKN,H,3064482.0,Bobby Portis,0.0,21.0,21.0,13.0,6.0,0.0,3.0,0.0,1.0,2025-12-29T03:12:54Z
2026,401810152.0,2025-11-30,MIL,BKN,H,3133628.0,Myles Turner,0.0,22.0,22.0,10.0,3.0,2.0,1.0,0.0,1.0,2025-12-29T03:12:54Z
2026,401810152.0,2025-11-30,MIL,BKN,H,3134907.0,Kyle Kuzma,0.0,22.0,22.0,11.0,1.0,3.0,1.0,0.0,1.0,2025-12-29T03:12:54Z
2026,401810152.0,2025-11-30,MIL,BKN,H,3032977.0,Giannis Antetokounmpo,0.0,19.0,19.0,29.0,8.0,2.0,1.0,0.0,1.0,2025-12-29T03:12:54Z
2026,401810152.0,2025-11-30,MIL,BKN,H,4397140.0,Kevin Porter Jr.,0.0,25.0,25.0,13.0,4.0,6.0,3.0,0.0,1.0,2025-12-29T03:12:54Z
2026,401810152.0,2025-11-30,BKN,MIL,A,4278067.0,Nic Claxton,0.0,25.0,25.0,7.0,4.0,3.0,0.0,0.0,1.0,2025-12-29T03:12:54Z
2026,401810153.0,2025-11-30,NO,GS,A,4397688.0,Trey Murphy III,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:12:55Z
2026,401810153.0,2025-11-30,NO,GS,A,4397136.0,Saddiq Bey,0.0,38.0,38.0,21.0,7.0,3.0,2.0,0.0,1.0,2025-12-29T03:12:55Z
2026,401810153.0,2025-11-30,NO,GS,A,5144091.0,Jeremiah Fears,0.0,36.0,36.0,16.0,6.0,2.0,3.0,0.0,1.0,2025-12-29T03:12:55Z
2026,401810153.0,2025-11-30,GS,NO,H,6589.0,Draymond Green,0.0,31.0,31.0,2.0,9.0,4.0,0.0,0.0,1.0,2025-12-29T03:12:55Z
2026,401810153.0,2025-11-30,NO,GS,A,4869780.0,Derik Queen,0.0,16.0,16.0,2.0,3.0,0.0,0.0,0.0,1.0,2025-12-29T03:12:55Z
2026,401810153.0,2025-11-30,NO,GS,A,4395628.0,Zion Williamson,0.0,31.0,31.0,25.0,7.0,4.0,0.0,0.0,1.0,2025-12-29T03:12:55Z
2026,401810153.0,2025-11-30,GS,NO,H,6430.0,Jimmy Butler III,0.0,37.0,37.0,24.0,8.0,10.0,0.0,0.0,1.0,2025-12-29T03:12:55Z
2026,401810154.0,2025-11-30,PHX,DEN,H,3155526.0,Dillon Brooks,0.0,28.0,28.0,27.0,3.0,2.0,2.0,0.0,1.0,2025-12-29T03:12:56Z
2026,401810154.0,2025-11-30,PHX,DEN,H,3136193.0,Devin Booker,0.0,35.0,35.0,24.0,4.0,7.0,0.0,0.0,1.0,2025-12-29T03:12:56Z
2026,401810154.0,2025-11-30,PHX,DEN,H,3135045.0,Grayson Allen,0.0,26.0,26.0,10.0,1.0,3.0,2.0,0.0,1.0,2025-12-29T03:12:56Z
2026,401810154.0,2025-11-30,DEN,PHX,A,3936299.0,Jamal Murray,0.0,37.0,37.0,24.0,3.0,4.0,5.0,0.0,1.0,2025-12-29T03:12:56Z
2026,401810154.0,2025-11-30,PHX,DEN,H,4278585.0,Collin Gillespie,0.0,29.0,29.0,12.0,0.0,2.0,4.0,0.0,1.0,2025-12-29T03:12:56Z
2026,401810154.0,2025-11-30,DEN,PHX,A,2528210.0,Tim Hardaway Jr.,0.0,27.0,27.0,23.0,3.0,0.0,7.0,0.0,1.0,2025-12-29T03:12:56Z
2026,401810154.0,2025-11-30,DEN,PHX,A,3112335.0,Nikola Jokic,0.0,31.0,31.0,26.0,9.0,10.0,2.0,0.0,1.0,2025-12-29T03:12:56Z
2026,401810154.0,2025-11-30,DEN,PHX,A,3138196.0,Cameron Johnson,0.0,35.0,35.0,15.0,4.0,4.0,3.0,0.0,1.0,2025-12-29T03:12:56Z
2026,401810156.0,2025-11-30,HOU,UTAH,A,4711272.0,Reed Sheppard,0.0,31.0,31.0,9.0,6.0,4.0,1.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810156.0,2025-11-30,HOU,UTAH,A,4432639.0,Jabari Smith Jr.,0.0,27.0,27.0,15.0,2.0,3.0,2.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810156.0,2025-11-30,UTAH,HOU,H,4066336.0,Lauri Markkanen,0.0,30.0,30.0,18.0,8.0,1.0,1.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810155.0,2025-11-30,LAC,DAL,H,6450.0,Kawhi Leonard,0.0,29.0,29.0,30.0,8.0,3.0,3.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810156.0,2025-11-30,UTAH,HOU,H,4433627.0,Keyonte George,0.0,19.0,19.0,0.0,1.0,2.0,0.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810155.0,2025-11-30,DAL,LAC,A,5041939.0,Cooper Flagg,0.0,38.0,38.0,35.0,8.0,2.0,0.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810155.0,2025-11-30,LAC,DAL,H,4017837.0,Ivica Zubac,0.0,38.0,38.0,19.0,11.0,4.0,0.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810156.0,2025-11-30,HOU,UTAH,A,3202.0,Kevin Durant,0.0,30.0,30.0,25.0,7.0,4.0,3.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810156.0,2025-11-30,HOU,UTAH,A,4871144.0,Alperen Sengun,0.0,28.0,28.0,27.0,4.0,5.0,0.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810156.0,2025-11-30,HOU,UTAH,A,4684740.0,Amen Thompson,0.0,31.0,31.0,5.0,8.0,9.0,0.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810156.0,2025-11-30,UTAH,HOU,H,4873138.0,Ace Bailey,0.0,31.0,31.0,19.0,2.0,1.0,3.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810155.0,2025-11-30,DAL,LAC,A,4278078.0,P.J. Washington,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:12:57Z
2026,401810156.0,2025-11-30,HOU,UTAH,A,2991235.0,Steven Adams,0.0,17.0,17.0,13.0,12.0,2.0,0.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810155.0,2025-11-30,LAC,DAL,H,3992.0,James Harden,0.0,37.0,37.0,29.0,8.0,11.0,2.0,0.0,1.0,2025-12-29T03:12:57Z
2026,401810157.0,2025-11-30,CLE,BOS,H,3908809.0,Donovan Mitchell,0.0,39.0,39.0,18.0,7.0,8.0,3.0,0.0,1.0,2025-12-29T03:12:58Z
2026,401810157.0,2025-11-30,CLE,BOS,H,4396907.0,Darius Garland,0.0,31.0,31.0,21.0,3.0,8.0,4.0,0.0,1.0,2025-12-29T03:12:58Z
2026,401810157.0,2025-11-30,CLE,BOS,H,4432158.0,Evan Mobley,0.0,39.0,39.0,27.0,14.0,4.0,3.0,0.0,1.0,2025-12-29T03:12:58Z
2026,401810157.0,2025-11-30,BOS,CLE,A,3917376.0,Jaylen Brown,0.0,38.0,38.0,19.0,12.0,11.0,1.0,0.0,1.0,2025-12-29T03:12:58Z
2026,401810157.0,2025-11-30,BOS,CLE,A,4066354.0,Payton Pritchard,0.0,31.0,31.0,42.0,3.0,3.0,6.0,0.0,1.0,2025-12-29T03:12:58Z
2026,401810158.0,2025-11-30,NY,TOR,H,3934672.0,Jalen Brunson,0.0,34.0,34.0,18.0,6.0,7.0,1.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810158.0,2025-11-30,TOR,NY,A,4433134.0,Scottie Barnes,0.0,32.0,32.0,18.0,5.0,4.0,4.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810159.0,2025-11-30,PHI,ATL,H,5124612.0,VJ Edgecombe,0.0,21.0,21.0,7.0,2.0,2.0,1.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810159.0,2025-11-30,ATL,PHI,A,4278039.0,Nickeil Alexander-Walker,0.0,44.0,44.0,34.0,8.0,7.0,6.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810159.0,2025-11-30,ATL,PHI,A,4869342.0,Dyson Daniels,0.0,44.0,44.0,17.0,9.0,8.0,0.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810158.0,2025-11-30,NY,TOR,H,3147657.0,Mikal Bridges,0.0,33.0,33.0,14.0,3.0,3.0,2.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810158.0,2025-11-30,TOR,NY,A,3913176.0,Brandon Ingram,0.0,32.0,32.0,14.0,1.0,4.0,2.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810159.0,2025-11-30,ATL,PHI,A,4701230.0,Jalen Johnson,0.0,45.0,45.0,41.0,14.0,7.0,4.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810158.0,2025-11-30,TOR,NY,A,4395724.0,Immanuel Quickley,0.0,35.0,35.0,19.0,2.0,8.0,4.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810159.0,2025-11-30,PHI,ATL,H,4251.0,Paul George,0.0,28.0,28.0,16.0,7.0,4.0,2.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810158.0,2025-11-30,NY,TOR,H,3136195.0,Karl-Anthony Towns,0.0,31.0,31.0,22.0,8.0,2.0,1.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810159.0,2025-11-30,PHI,ATL,H,4431678.0,Tyrese Maxey,0.0,52.0,52.0,44.0,7.0,9.0,2.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810159.0,2025-11-30,ATL,PHI,A,3102531.0,Kristaps Porzingis,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:12:59Z
2026,401810159.0,2025-11-30,PHI,ATL,H,3059318.0,Joel Embiid,0.0,30.0,30.0,18.0,4.0,2.0,0.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810158.0,2025-11-30,NY,TOR,H,3062679.0,Josh Hart,0.0,35.0,35.0,20.0,12.0,7.0,4.0,0.0,1.0,2025-12-29T03:12:59Z
2026,401810160.0,2025-11-30,OKC,POR,A,4900671.0,Ajay Mitchell,0.0,29.0,29.0,17.0,5.0,5.0,1.0,0.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,POR,OKC,H,2991070.0,Jerami Grant,0.0,34.0,34.0,18.0,3.0,2.0,4.0,0.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,POR,OKC,H,4683678.0,Scoot Henderson,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,OKC,POR,A,4433255.0,Chet Holmgren,0.0,30.0,30.0,19.0,9.0,1.0,0.0,0.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,POR,OKC,H,4431736.0,Toumani Camara,0.0,38.0,38.0,19.0,8.0,4.0,5.0,0.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,OKC,POR,A,4593803.0,Jalen Williams,0.0,34.0,34.0,16.0,8.0,5.0,0.0,0.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,OKC,POR,A,4278073.0,Shai Gilgeous-Alexander,0.0,36.0,36.0,26.0,4.0,5.0,0.0,0.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,POR,OKC,H,3995.0,Jrue Holiday,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,POR,OKC,H,4914336.0,Shaedon Sharpe,0.0,22.0,22.0,7.0,1.0,1.0,1.0,0.0,1.0,2025-12-29T03:13:00Z
2026,401810160.0,2025-11-30,POR,OKC,H,4683021.0,Deni Avdija,0.0,37.0,37.0,31.0,19.0,10.0,0.0,0.0,1.0,2025-12-29T03:13:00Z
2026,401810161.0,2025-12-01,MIN,SA,H,3032976.0,Rudy Gobert,0.0,24.0,24.0,8.0,8.0,2.0,0.0,0.0,1.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,SA,MIN,A,4395630.0,Devin Vassell,0.0,32.0,32.0,22.0,1.0,3.0,1.0,0.0,0.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,MIN,SA,H,4431671.0,Jaden McDaniels,0.0,33.0,33.0,13.0,4.0,3.0,1.0,0.0,1.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,SA,MIN,A,4066259.0,De'Aaron Fox,0.0,32.0,32.0,25.0,2.0,4.0,2.0,0.0,0.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,MIN,SA,H,4396971.0,Naz Reid,0.0,30.0,30.0,15.0,5.0,3.0,3.0,0.0,1.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,MIN,SA,H,3064514.0,Julius Randle,0.0,36.0,36.0,22.0,6.0,12.0,2.0,0.0,1.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,MIN,SA,H,4594268.0,Anthony Edwards,0.0,36.0,36.0,32.0,3.0,6.0,4.0,0.0,1.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,SA,MIN,A,5037871.0,Dylan Harper,0.0,20.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,2025-12-29T03:13:01Z
2026,401810162.0,2025-12-01,SAC,MEM,H,4898371.0,Maxime Raynaud,0.0,23.0,23.0,9.0,6.0,3.0,0.0,0.0,1.0,2025-12-29T03:13:01Z
2026,401810162.0,2025-12-01,SAC,MEM,H,4594327.0,Keegan Murray,0.0,36.0,36.0,12.0,2.0,1.0,0.0,0.0,1.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,SA,MIN,A,4395723.0,Keldon Johnson,0.0,26.0,26.0,22.0,8.0,2.0,2.0,0.0,0.0,2025-12-29T03:13:01Z
2026,401810162.0,2025-12-01,SAC,MEM,H,3064440.0,Zach LaVine,0.0,35.0,35.0,19.0,3.0,3.0,2.0,0.0,1.0,2025-12-29T03:13:01Z
2026,401810161.0,2025-12-01,SA,MIN,A,6578.0,Harrison Barnes,0.0,29.0,29.0,5.0,5.0,0.0,1.0,0.0,0.0,2025-12-29T03:13:01Z
