season_end_year,player_id,player_name,last_game_date,last_team_abbrev,last_opp_abbrev,last_home_away,games_total_rows,games_played_rows,dnp_rows,ast_avg_season,ast_ge10_hits_10,ast_ge10_hits_20,ast_ge10_hits_5,ast_ge10_rate_10,ast_ge10_rate_20,ast_ge10_rate_5,ast_ge12_hits_10,ast_ge12_hits_20,ast_ge12_hits_5,ast_ge12_rate_10,ast_ge12_rate_20,ast_ge12_rate_5,ast_ge14_hits_10,ast_ge14_hits_20,ast_ge14_hits_5,ast_ge14_rate_10,ast_ge14_rate_20,ast_ge14_rate_5,ast_ge2_hits_10,ast_ge2_hits_20,ast_ge2_hits_5,ast_ge2_rate_10,ast_ge2_rate_20,ast_ge2_rate_5,ast_ge4_hits_10,ast_ge4_hits_20,ast_ge4_hits_5,ast_ge4_rate_10,ast_ge4_rate_20,ast_ge4_rate_5,ast_ge6_hits_10,ast_ge6_hits_20,ast_ge6_hits_5,ast_ge6_rate_10,ast_ge6_rate_20,ast_ge6_rate_5,ast_ge8_hits_10,ast_ge8_hits_20,ast_ge8_hits_5,ast_ge8_rate_10,ast_ge8_rate_20,ast_ge8_rate_5,ast_iqr_10,ast_landmine_10_10,ast_landmine_12_10,ast_landmine_14_10,ast_landmine_2_10,ast_landmine_4_10,ast_landmine_6_10,ast_landmine_8_10,ast_min_10,ast_min_20,ast_min_5,gp_10,gp_20,gp_5,last_ast,last_min,last_pts,last_reb,load_label_10,load_label_20,load_label_5,load_min_delta_10,load_min_delta_20,load_min_delta_5,load_pts_delta_10,load_pts_delta_20,load_pts_delta_5,load_score_10,load_score_20,load_score_5,min_avg_10,min_avg_20,min_avg_5,min_ge24_hits_10,min_ge24_hits_20,min_ge24_hits_5,min_ge24_rate_10,min_ge24_rate_20,min_ge24_rate_5,min_ge28_hits_10,min_ge28_hits_20,min_ge28_hits_5,min_ge28_rate_10,min_ge28_rate_20,min_ge28_rate_5,min_ge30_hits_10,min_ge30_hits_20,min_ge30_hits_5,min_ge30_rate_10,min_ge30_rate_20,min_ge30_rate_5,min_ge32_hits_10,min_ge32_hits_20,min_ge32_hits_5,min_ge32_rate_10,min_ge32_rate_20,min_ge32_rate_5,min_min_10,min_min_20,min_min_5,pts_avg_season,pts_ge10_hits_10,pts_ge10_hits_20,pts_ge10_hits_5,pts_ge10_rate_10,pts_ge10_rate_20,pts_ge10_rate_5,pts_ge15_hits_10,pts_ge15_hits_20,pts_ge15_hits_5,pts_ge15_rate_10,pts_ge15_rate_20,pts_ge15_rate_5,pts_ge20_hits_10,pts_ge20_hits_20,pts_ge20_hits_5,pts_ge20_rate_10,pts_ge20_rate_20,pts_ge20_rate_5,pts_ge25_hits_10,pts_ge25_hits_20,pts_ge25_hits_5,pts_ge25_rate_10,pts_ge25_rate_20,pts_ge25_rate_5,pts_ge30_hits_10,pts_ge30_hits_20,pts_ge30_hits_5,pts_ge30_rate_10,pts_ge30_rate_20,pts_ge30_rate_5,pts_ge35_hits_10,pts_ge35_hits_20,pts_ge35_hits_5,pts_ge35_rate_10,pts_ge35_rate_20,pts_ge35_rate_5,pts_iqr_10,pts_landmine_10_10,pts_landmine_15_10,pts_landmine_20_10,pts_landmine_25_10,pts_landmine_30_10,pts_landmine_35_10,pts_min_10,pts_min_20,pts_min_5,reb_avg_season,reb_ge10_hits_10,reb_ge10_hits_20,reb_ge10_hits_5,reb_ge10_rate_10,reb_ge10_rate_20,reb_ge10_rate_5,reb_ge12_hits_10,reb_ge12_hits_20,reb_ge12_hits_5,reb_ge12_rate_10,reb_ge12_rate_20,reb_ge12_rate_5,reb_ge14_hits_10,reb_ge14_hits_20,reb_ge14_hits_5,reb_ge14_rate_10,reb_ge14_rate_20,reb_ge14_rate_5,reb_ge2_hits_10,reb_ge2_hits_20,reb_ge2_hits_5,reb_ge2_rate_10,reb_ge2_rate_20,reb_ge2_rate_5,reb_ge4_hits_10,reb_ge4_hits_20,reb_ge4_hits_5,reb_ge4_rate_10,reb_ge4_rate_20,reb_ge4_rate_5,reb_ge6_hits_10,reb_ge6_hits_20,reb_ge6_hits_5,reb_ge6_rate_10,reb_ge6_rate_20,reb_ge6_rate_5,reb_ge8_hits_10,reb_ge8_hits_20,reb_ge8_hits_5,reb_ge8_rate_10,reb_ge8_rate_20,reb_ge8_rate_5,reb_iqr_10,reb_landmine_10_10,reb_landmine_12_10,reb_landmine_14_10,reb_landmine_2_10,reb_landmine_4_10,reb_landmine_6_10,reb_landmine_8_10,reb_min_10,reb_min_20,reb_min_5,season_avg_ast,season_avg_pts,season_avg_reb,share_ast_l20,share_ast_l5,share_ast_trend_pp,share_pts_l20,share_pts_l5,share_pts_trend_pp,share_reb_l20,share_reb_l5,share_reb_trend_pp,travel_last3
2026,4594327,Keegan Murray,2025-12-23,SAC,DET,H,15,15,0,1.4666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,6,2,0.3,0.4,0.4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10,15,5,1.0,20.0,2.0,1.0,Normal,Normal,Normal,-1.1666666666666714,0.0,0.7333333333333272,-2.333333333333334,0.0,-0.9333333333333336,-1.5166666666666702,0.0,0.2333333333333289,35.9,37.06666666666667,37.8,9,14,4,0.9,0.9333333333333333,0.8,9,14,4,0.9,0.9333333333333333,0.8,8,13,4,0.8,0.8666666666666667,0.8,8,13,4,0.8,0.8666666666666667,0.8,20.0,20.0,20.0,14.933333333333334,7,12,4,0.7,0.8,0.8,5,9,3,0.5,0.6,0.6,1,3,1,0.1,0.2,0.2,1,2,1,0.1,0.13333333333333333,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.4,2,4,0,0.2,0.26666666666666666,0.0,0,1,0,0.0,0.06666666666666667,0.0,0,1,0,0.0,0.06666666666666667,0.0,9,14,4,0.9,0.9333333333333333,0.8,7,11,3,0.7,0.7333333333333333,0.6,5,8,2,0.5,0.5333333333333333,0.4,3,6,1,0.3,0.4,0.2,4.25,0.0,0.2,0.0,0.1,0.1,0.0,0.0,1.0,1.0,1.0,1.4666666666666666,14.933333333333334,6.4,0.0997334905663079,0.0865597147950089,-1.3173775771298994,0.20319976306049947,0.19350536064006882,-0.9694402420430653,0.25039210344702334,0.16407814407814408,-8.631395936887925,vs vs vs
2026,4066320,Desmond Bane,2025-12-23,ORL,POR,A,30,30,0,4.566666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,19,4,0.9,0.95,0.8,7,15,3,0.7,0.75,0.6,3,6,2,0.3,0.3,0.4,1,2,1,0.1,0.1,0.2,2.5,0.0,0.0,0.0,0.1,0.2,0.3,0.1,1.0,1.0,1.0,10,20,5,5.0,36.0,23.0,4.0,MED,MED,MED,2.066666666666663,1.6666666666666643,2.4666666666666686,1.6666666666666679,2.4666666666666686,0.6666666666666679,1.946666666666664,1.9066666666666654,1.9266666666666683,35.8,35.4,36.2,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,10,18,5,1.0,0.9,1.0,10,17,5,1.0,0.85,1.0,33.0,29.0,33.0,19.133333333333333,8,18,4,0.8,0.9,0.8,7,17,4,0.7,0.85,0.8,5,11,3,0.5,0.55,0.6,3,6,1,0.3,0.3,0.2,3,4,1,0.3,0.2,0.2,2,3,0,0.2,0.15,0.0,15.25,0.0,0.1,0.0,0.0,0.0,0.0,5.0,5.0,6.0,4.433333333333334,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,19,5,0.9,0.95,1.0,7,14,4,0.7,0.7,0.8,5,9,2,0.5,0.45,0.4,0,1,0,0.0,0.05,0.0,2.75,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,4.566666666666666,19.133333333333333,4.433333333333334,0.37910793454911107,0.3762418300653595,-0.2866104483751575,0.38126985725869267,0.43502709644544213,5.375723918674947,0.30477563007168273,0.30722222222222223,0.2446592150539495,@ @ @
2026,3945274,Luka Doncic,2025-12-25,LAL,HOU,H,22,22,0,8.681818181818182,4,9,1,0.4,0.45,0.2,2,4,1,0.2,0.2,0.2,1,1,1,0.1,0.05,0.2,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,8,18,4,0.8,0.9,0.8,5,11,2,0.5,0.55,0.4,4.75,0.0,0.2,0.1,0.0,0.0,0.1,0.2,2.0,2.0,2.0,10,20,5,7.0,34.0,25.0,5.0,Normal,Normal,Normal,-0.7545454545454504,-0.1545454545454561,-1.8545454545454518,-0.981818181818177,-1.231818181818177,-4.481818181818181,-0.8227272727272683,-0.4777272727272724,-2.64272727272727,35.7,36.3,34.6,9,19,4,0.9,0.95,0.8,9,18,4,0.9,0.9,0.8,9,18,4,0.9,0.9,0.8,9,18,4,0.9,0.9,0.8,20.0,20.0,20.0,33.68181818181818,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,9,18,4,0.9,0.9,0.8,9,16,4,0.9,0.8,0.8,7,13,2,0.7,0.65,0.4,5,10,2,0.5,0.5,0.4,7.75,0.0,0.0,0.0,0.0,0.1,0.1,12.0,12.0,12.0,8.454545454545455,4,7,1,0.4,0.35,0.2,2,3,0,0.2,0.15,0.0,1,1,0,0.1,0.05,0.0,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,5,13,1,0.5,0.65,0.2,5,10,1,0.5,0.5,0.2,6.0,0.1,0.2,0.0,0.0,0.1,0.4,0.0,3.0,3.0,3.0,8.681818181818182,33.68181818181818,8.454545454545455,0.5442973240527589,0.49102564102564106,-5.327168302711782,0.45674871254089916,0.41504408148928695,-4.170463105161221,0.4095227900457964,0.3926900584795322,-1.6832731566264192,vs @ @
2026,3992,James Harden,2025-12-23,LAC,HOU,H,27,27,0,8.11111111111111,3,6,1,0.3,0.3,0.2,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,9,19,5,0.9,0.95,1.0,9,17,5,0.9,0.85,1.0,4,10,1,0.4,0.5,0.2,3.75,0.1,0.2,0.0,0.0,0.1,0.0,0.2,3.0,3.0,6.0,10,20,5,6.0,35.0,29.0,4.0,Normal,Normal,Normal,-0.029629629629624787,0.7203703703703752,1.5703703703703766,-3.2629629629629626,0.9370370370370367,-2.162962962962961,-0.9996296296296261,0.7853703703703736,0.4503703703703753,35.6,36.35,37.2,9,19,5,0.9,0.95,1.0,9,19,5,0.9,0.95,1.0,9,19,5,0.9,0.95,1.0,8,16,4,0.8,0.8,0.8,20.0,20.0,31.0,25.962962962962962,10,20,5,1.0,1.0,1.0,8,17,4,0.8,0.85,0.8,7,15,4,0.7,0.75,0.8,4,11,2,0.4,0.55,0.4,1,6,1,0.1,0.3,0.2,0,4,0,0.0,0.2,0.0,9.75,0.0,0.0,0.0,0.0,0.2,0.1,11.0,11.0,13.0,5.148148148148148,0,2,0,0.0,0.1,0.0,0,1,0,0.0,0.05,0.0,0,1,0,0.0,0.05,0.0,10,19,5,1.0,0.95,1.0,6,13,3,0.6,0.65,0.6,2,7,0,0.2,0.35,0.0,1,4,0,0.1,0.2,0.0,1.75,0.0,0.0,0.0,0.0,0.2,0.1,0.1,2.0,0.0,3.0,8.11111111111111,25.962962962962962,5.148148148148148,0.6683941411185994,0.5977056277056277,-7.068851341297167,0.4685493722368369,0.37451786312991786,-9.403150910691904,0.25223574776280383,0.2203091060985798,-3.1926641664224045,vs vs vs
2026,4869342,Dyson Daniels,2025-12-21,ATL,CHI,H,31,30,1,5.7,0,1,0,0.0,0.05,0.0,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,7,16,4,0.7,0.8,0.8,4,11,2,0.4,0.55,0.4,3,6,1,0.3,0.3,0.2,4.25,0.1,0.0,0.0,0.0,0.2,0.2,0.0,2.0,2.0,3.0,10,20,5,9.0,39.0,8.0,9.0,MED,Normal,Normal,1.5333333333333314,0.4833333333333272,-0.06666666666666998,3.166666666666666,0.8666666666666671,4.066666666666666,2.0233333333333317,0.5983333333333292,1.173333333333331,35.6,34.55,34.0,10,20,5,1.0,1.0,1.0,9,17,4,0.9,0.85,0.8,9,17,4,0.9,0.85,0.8,9,15,4,0.9,0.75,0.8,26.0,26.0,26.0,11.533333333333333,9,15,4,0.9,0.75,0.8,5,6,2,0.5,0.3,0.4,1,2,1,0.1,0.1,0.2,1,1,1,0.1,0.05,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5.25,0.0,0.1,0.0,0.0,0.0,0.0,8.0,2.0,8.0,6.433333333333334,2,2,2,0.2,0.1,0.4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,7,15,4,0.7,0.75,0.8,6,14,4,0.6,0.7,0.8,4,9,3,0.4,0.45,0.6,5.5,0.2,0.0,0.0,0.0,0.3,0.1,0.0,3.0,2.0,3.0,5.7,11.533333333333333,6.433333333333334,0.302739089840895,0.24785442189093304,-5.488466794996194,0.20115336930507888,0.25832590205921824,5.7172532754139365,0.291814599764561,0.3320936288899675,4.027902912540654,vs vs @
2026,3936299,Jamal Murray,2025-12-25,DEN,MIN,H,29,29,0,6.9655172413793105,3,5,2,0.3,0.25,0.4,2,3,1,0.2,0.15,0.2,1,1,1,0.1,0.05,0.2,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,5,12,3,0.5,0.6,0.6,4,10,2,0.4,0.5,0.4,4.75,0.1,0.0,0.0,0.0,0.1,0.3,0.1,3.0,3.0,3.0,10,20,5,10.0,42.0,35.0,2.0,MED,Normal,Normal,0.4310344827586192,0.6810344827586192,0.3310344827586178,4.151724137931037,1.2017241379310342,2.751724137931035,1.5472413793103443,0.8372413793103437,1.057241379310343,35.5,35.75,35.4,10,20,5,1.0,1.0,1.0,8,17,4,0.8,0.85,0.8,8,17,4,0.8,0.85,0.8,8,17,4,0.8,0.85,0.8,26.0,26.0,27.0,25.448275862068964,10,20,5,1.0,1.0,1.0,9,18,5,0.9,0.9,1.0,8,15,4,0.8,0.75,0.8,7,11,4,0.7,0.55,0.8,6,8,3,0.6,0.4,0.6,3,4,1,0.3,0.2,0.2,10.75,0.0,0.0,0.0,0.0,0.0,0.1,11.0,10.0,16.0,4.344827586206897,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,19,5,1.0,0.95,1.0,5,10,3,0.5,0.5,0.6,3,5,2,0.3,0.25,0.4,0,1,0,0.0,0.05,0.0,2.75,0.0,0.0,0.0,0.0,0.3,0.1,0.1,2.0,0.0,2.0,6.9655172413793105,25.448275862068964,4.344827586206897,0.33266797439746354,0.3340789473684211,0.1410972970957547,0.2993576258779083,0.33022231313779815,3.0864687259889836,0.17286686255622832,0.20730413377472198,3.443727121849366,vs @ vs
2026,3147657,Mikal Bridges,2025-12-25,NY,CLE,H,31,31,0,4.129032258064516,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,19,4,0.9,0.95,0.8,7,11,4,0.7,0.55,0.8,1,2,0,0.1,0.1,0.0,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,10,20,5,4.0,36.0,12.0,3.0,Normal,Normal,MED,0.2387096774193509,0.6387096774193495,2.4387096774193537,-0.8129032258064512,0.5370967741935466,2.1870967741935488,-0.07677419354838974,0.6082258064516086,2.363225806451612,35.4,35.8,37.6,9,19,5,0.9,0.95,1.0,9,19,5,0.9,0.95,1.0,9,19,5,0.9,0.95,1.0,9,19,5,0.9,0.95,1.0,20.0,20.0,36.0,16.612903225806452,10,20,5,1.0,1.0,1.0,6,14,4,0.6,0.7,0.8,3,5,3,0.3,0.25,0.6,0,1,0,0.0,0.05,0.0,0,1,0,0.0,0.05,0.0,0,1,0,0.0,0.05,0.0,7.75,0.0,0.0,0.0,0.1,0.0,0.0,10.0,10.0,12.0,4.580645161290323,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,6,14,2,0.6,0.7,0.4,3,5,2,0.3,0.25,0.4,1,1,1,0.1,0.05,0.2,2.75,0.0,0.0,0.0,0.0,0.3,0.3,0.1,2.0,2.0,2.0,4.129032258064516,16.612903225806452,4.580645161290323,0.20897319655673746,0.21588411588411588,0.6910919327378418,0.2113079297089792,0.24910456873143438,3.77966390224552,0.1714871392704341,0.17477445708581754,0.3287317815383439,vs @ vs
2026,3112335,Nikola Jokic,2025-12-25,DEN,MIN,H,30,30,0,11.033333333333333,7,14,4,0.7,0.7,0.8,5,9,4,0.5,0.45,0.8,2,3,2,0.2,0.15,0.4,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,9,17,4,0.9,0.85,0.8,4.5,0.0,0.1,0.3,0.0,0.0,0.1,0.0,5.0,5.0,5.0,10,20,5,15.0,43.0,56.0,16.0,Normal,Normal,Normal,0.20000000000000284,0.5,0.0,1.6333333333333329,1.783333333333335,-0.36666666666666714,0.6300000000000018,0.8850000000000005,-0.11000000000000014,35.2,35.5,35.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,7,17,3,0.7,0.85,0.6,7,16,3,0.7,0.8,0.6,29.0,29.0,29.0,29.766666666666666,10,20,5,1.0,1.0,1.0,9,19,4,0.9,0.95,0.8,9,18,4,0.9,0.9,0.8,7,15,3,0.7,0.75,0.6,4,8,1,0.4,0.4,0.2,4,7,1,0.4,0.35,0.2,14.0,0.0,0.1,0.0,0.1,0.1,0.0,14.0,14.0,14.0,12.1,5,13,3,0.5,0.65,0.6,4,9,2,0.4,0.45,0.4,2,4,1,0.2,0.2,0.2,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,8,18,3,0.8,0.9,0.6,4.5,0.2,0.1,0.1,0.0,0.0,0.0,0.2,7.0,7.0,7.0,11.033333333333333,29.766666666666666,12.1,0.48894372341624665,0.5193421052631579,3.0398381846911295,0.35978185345911534,0.34409825001997435,-1.5683603439140992,0.5078281859305007,0.4924900263135557,-1.5338159616945013,vs @ vs
2026,4433134,Scottie Barnes,2025-12-23,TOR,MIA,A,31,31,0,5.032258064516129,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,19,4,0.9,0.95,0.8,8,17,3,0.8,0.85,0.6,5,9,2,0.5,0.45,0.4,2,3,0,0.2,0.15,0.0,2.75,0.1,0.0,0.0,0.1,0.0,0.1,0.1,1.0,1.0,1.0,10,20,5,4.0,36.0,27.0,8.0,Normal,Normal,Normal,1.1000000000000014,0.7999999999999972,0.20000000000000284,-1.2225806451612904,-0.07258064516129181,-2.1225806451612925,0.4032258064516138,0.5382258064516104,-0.4967741935483857,35.1,34.8,34.2,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,9,18,5,0.9,0.9,1.0,31.0,30.0,32.0,19.322580645161292,9,19,4,0.9,0.95,0.8,6,15,3,0.6,0.75,0.6,4,8,2,0.4,0.4,0.4,2,4,1,0.2,0.2,0.2,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.1,0.0,0.0,6.0,6.0,6.0,8.0,4,9,2,0.4,0.45,0.4,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,9,19,5,0.9,0.95,1.0,8,16,5,0.8,0.8,1.0,6,12,4,0.6,0.6,0.8,4.5,0.1,0.3,0.0,0.0,0.1,0.1,0.1,3.0,3.0,6.0,5.032258064516129,19.322580645161292,8.0,0.29183690818984936,0.23307907778496015,-5.875783040488922,0.28370534006058046,0.31096738575516164,2.726204569458118,0.3573104110126169,0.41883361999770663,6.152320898508973,@ @ vs
2026,6450,Kawhi Leonard,2025-12-23,LAC,HOU,H,19,19,0,3.3157894736842106,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,17,5,1.0,0.8947368421052632,1.0,5,9,3,0.5,0.47368421052631576,0.6,1,1,1,0.1,0.05263157894736842,0.2,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.3,0.2,0.0,2.0,0.0,3.0,10,19,5,5.0,37.0,41.0,8.0,Normal,Normal,HIGH,1.5842105263157862,0.0,4.484210526315785,1.0473684210526315,0.0,1.94736842105263,1.4231578947368397,0.0,3.723157894736838,34.9,33.31578947368421,37.8,10,19,5,1.0,1.0,1.0,10,18,5,1.0,0.9473684210526315,1.0,9,14,5,0.9,0.7368421052631579,1.0,7,11,5,0.7,0.5789473684210527,1.0,29.0,26.0,32.0,26.05263157894737,10,19,5,1.0,1.0,1.0,10,18,5,1.0,0.9473684210526315,1.0,10,16,5,1.0,0.8421052631578947,1.0,4,9,2,0.4,0.47368421052631576,0.4,4,7,2,0.4,0.3684210526315789,0.4,2,3,1,0.2,0.15789473684210525,0.2,10.25,0.0,0.0,0.0,0.2,0.0,0.0,20.0,10.0,21.0,6.2105263157894735,1,2,1,0.1,0.10526315789473684,0.2,1,1,1,0.1,0.05263157894736842,0.2,0,0,0,0.0,0.0,0.0,10,19,5,1.0,1.0,1.0,9,16,5,0.9,0.8421052631578947,1.0,8,10,4,0.8,0.5263157894736842,0.8,6,7,4,0.6,0.3684210526315789,0.8,1.75,0.1,0.0,0.0,0.0,0.1,0.0,0.1,3.0,3.0,4.0,3.3157894736842106,26.05263157894737,6.2105263157894735,0.2648472257198019,0.3883116883116883,12.346446259188637,0.42803488016525304,0.5265805117332834,9.854563156803032,0.3206134863521829,0.4856140350877193,16.500054873553637,vs vs @
2026,3064514,Julius Randle,2025-12-25,MIN,DEN,A,31,31,0,5.516129032258065,0,1,0,0.0,0.05,0.0,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,5,14,2,0.5,0.7,0.4,4,9,1,0.4,0.45,0.2,1,3,0,0.1,0.15,0.0,3.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,2.0,2.0,2.0,10,20,5,6.0,39.0,32.0,7.0,Normal,Normal,Normal,0.8645161290322534,0.31451612903225623,0.2645161290322591,0.4290322580645167,-1.370967741935484,-1.0709677419354833,0.7338709677419324,-0.19112903225806585,-0.13612903225806366,34.8,34.25,34.2,10,20,5,1.0,1.0,1.0,10,19,5,1.0,0.95,1.0,10,19,5,1.0,0.95,1.0,10,19,5,1.0,0.95,1.0,32.0,27.0,32.0,22.870967741935484,10,20,5,1.0,1.0,1.0,9,17,4,0.9,0.85,0.8,8,13,3,0.8,0.65,0.6,4,7,2,0.4,0.35,0.4,1,2,1,0.1,0.1,0.2,0,0,0,0.0,0.0,0.0,5.5,0.0,0.0,0.1,0.2,0.0,0.0,12.0,10.0,12.0,7.161290322580645,1,4,0,0.1,0.2,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,8,18,5,0.8,0.9,1.0,7,15,4,0.7,0.75,0.8,4,9,1,0.4,0.45,0.2,3.5,0.2,0.0,0.0,0.0,0.2,0.1,0.2,3.0,3.0,5.0,5.516129032258065,22.870967741935484,7.161290322580645,0.25422064590746446,0.21272974101921474,-4.149090488824972,0.21559689974895688,0.22471929446688735,0.9122394717930471,0.18037460110325476,0.15420937719884673,-2.6165223904408035,@ vs vs
2026,4433627,Keyonte George,2025-12-23,UTAH,MEM,H,29,29,0,6.793103448275862,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,9,18,5,0.9,0.9,1.0,7,16,4,0.7,0.8,0.8,5,8,2,0.5,0.4,0.4,3.5,0.1,0.0,0.0,0.0,0.1,0.0,0.1,3.0,2.0,4.0,10,20,5,4.0,34.0,24.0,2.0,Normal,Normal,HIGH,0.5586206896551715,0.20862068965517722,3.7586206896551744,2.5379310344827566,0.7879310344827566,4.537931034482757,1.152413793103447,0.382413793103451,3.9924137931034487,34.8,34.45,38.0,10,19,5,1.0,0.95,1.0,10,18,5,1.0,0.9,1.0,8,16,5,0.8,0.8,1.0,7,14,5,0.7,0.7,1.0,28.0,19.0,34.0,23.862068965517242,9,18,5,0.9,0.9,1.0,9,17,5,0.9,0.85,1.0,8,15,5,0.8,0.75,1.0,6,12,3,0.6,0.6,0.6,3,6,2,0.3,0.3,0.4,2,2,1,0.2,0.1,0.2,11.75,0.0,0.0,0.0,0.1,0.1,0.1,8.0,0.0,20.0,4.103448275862069,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,18,5,0.9,0.9,1.0,8,15,4,0.8,0.75,0.8,3,6,1,0.3,0.3,0.2,1,1,1,0.1,0.05,0.2,1.75,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,6.793103448275862,23.862068965517242,4.103448275862069,0.6810635198135198,0.8107142857142857,12.965076590076595,0.41430737859693034,0.5433617092977181,12.905433070078775,0.33753389482483237,0.39435545385202136,5.6821559027188995,vs @ vs
2026,4066336,Lauri Markkanen,2025-12-22,UTAH,DEN,A,25,25,0,2.08,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,15,3,0.6,0.75,0.6,2,2,1,0.2,0.1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,1.0,10,20,5,1.0,36.0,27.0,8.0,Normal,Normal,Normal,-0.6000000000000014,-0.5,-0.7999999999999972,-3.16,-1.5100000000000016,-0.9600000000000009,-1.368000000000001,-0.8030000000000004,-0.8479999999999982,34.8,34.9,34.6,10,19,5,1.0,0.95,1.0,9,18,4,0.9,0.9,0.8,9,18,4,0.9,0.9,0.8,8,17,4,0.8,0.85,0.8,26.0,21.0,26.0,27.76,10,20,5,1.0,1.0,1.0,10,19,5,1.0,0.95,1.0,7,15,4,0.7,0.75,0.8,6,12,4,0.6,0.6,0.8,2,6,2,0.2,0.3,0.4,0,3,0,0.0,0.15,0.0,10.25,0.0,0.0,0.0,0.0,0.1,0.0,17.0,12.0,18.0,7.08,1,1,1,0.1,0.05,0.2,1,1,1,0.1,0.05,0.2,1,1,1,0.1,0.05,0.2,10,20,5,1.0,1.0,1.0,10,18,5,1.0,0.9,1.0,10,16,5,1.0,0.8,1.0,7,9,5,0.7,0.45,1.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.2,6.0,2.0,8.0,2.08,27.76,7.08,0.20737887112887116,0.21175324675324675,0.43743756243755927,0.417419181919698,0.4189033922869797,0.1484210367281691,0.49743452592187276,0.5533158984417565,5.588137251988378,@ vs @
